SalesID,SalesPersonID,CustomerID,ProductID
5683,6,58930,47
5684,15,49258,149
5685,3,155,165
5686,15,59477,243
5687,7,61483,72
5688,7,43668,305
5689,23,23542,47
5690,9,40113,211
5691,14,33790,218
5692,7,94986,230
5693,8,30652,118
5694,17,97337,395
5695,12,21977,131
5696,16,55815,417
5697,10,93050,102
5698,17,62807,20
5699,8,41696,34
5700,5,35966,64
5701,17,80759,201
5702,4,45163,186
5703,5,77163,311
5704,9,46383,271
5705,20,39521,102
5706,23,12667,386
5707,9,35863,153
5708,22,15360,230
5709,20,28750,211
5710,17,79851,199
5711,20,14204,263
5712,17,2712,220
5713,14,96460,18
5714,1,23161,240
5715,19,15440,302
5716,7,51403,163
5717,16,64934,51
5718,10,94528,345
5719,8,58934,218
5720,8,46160,74
5721,23,24608,66
5722,12,62284,360
5723,16,76751,413
5724,19,33393,51
5725,2,38499,170
5726,4,52496,270
5727,22,16843,232
5728,20,82618,146
5729,15,65147,310
5730,9,83373,266
5731,21,13605,15
5732,11,41228,381
5733,23,27924,98
5734,3,15879,108
5735,2,85444,244
5736,4,58284,117
5737,1,51404,121
5738,21,12548,229
5739,18,9737,47
5740,3,86248,231
5741,7,23614,90
5742,8,46123,294
5743,11,14918,94
5744,7,42450,301
5745,12,25909,401
5746,20,31078,451
5747,16,97285,212
5748,8,7492,330
5749,21,81898,94
5750,5,69334,421
5751,23,89641,367
5752,23,97282,210
5753,9,3874,254
5754,23,94296,412
5755,5,11358,450
5756,5,18475,293
5757,11,67172,225
5758,9,43770,261
5759,8,7884,101
5760,16,85785,285
5761,1,94583,154
5762,13,52004,8
5763,7,48972,372
5764,12,44137,397
5765,20,66247,184
5766,9,71736,335
5767,17,73547,123
5768,12,80581,362
5769,22,36477,448
5770,16,55915,185
5771,7,98758,42
5772,19,52386,274
5773,16,84791,298
5774,6,71445,440
5775,2,22546,436
5776,15,77245,225
5777,2,47366,266
5778,10,34301,112
5779,8,7485,102
5780,5,7421,172
5781,12,53970,58
5782,15,9352,354
5783,22,721,52
5784,10,94573,342
5785,9,92492,352
5786,21,15082,258
5787,3,37354,127
5788,1,32388,138
5789,22,4522,110
5790,20,66969,404
5791,16,89872,344
5792,16,7635,313
5793,13,4665,129
5794,2,22712,215
5795,2,90424,77
5796,17,70370,83
5797,2,95910,374
5798,22,69541,150
5799,10,74963,118
5800,3,52932,67
5801,4,56291,328
5802,4,16704,302
5803,9,69775,335
5804,6,25983,361
5805,22,69335,379
5806,4,37255,93
5807,8,12492,364
5808,4,31188,266
5809,21,71750,429
5810,13,32872,226
5811,4,69868,27
5812,2,32872,114
5813,2,36286,159
5814,3,463,381
5815,5,31815,227
5816,10,85231,252
5817,14,51283,409
5818,20,53159,31
5819,3,50405,46
5820,23,51166,378
5821,7,34382,208
5822,17,41160,438
5823,14,76060,253
5824,2,68267,45
5825,23,64803,294
5826,14,91124,182
5827,6,47722,146
5828,14,62079,83
5829,4,79780,363
5830,8,50936,354
5831,14,80095,303
5832,3,76585,117
5833,23,58097,447
5834,5,53312,36
5835,2,49890,297
5836,8,37266,208
5837,7,38337,20
5838,17,73498,143
5839,12,25239,416
5840,6,55237,259
5841,13,2591,346
5842,23,6166,314
5843,3,59397,162
5844,9,70409,336
5845,17,95861,377
5846,15,57001,231
5847,15,70108,154
5848,11,4203,200
5849,20,89656,441
5850,16,5193,277
5851,4,19088,126
5852,5,42752,344
5853,20,19137,104
5854,11,23798,192
5855,20,18551,312
5856,10,15131,343
5857,14,39404,50
5858,7,1508,290
5859,6,59940,68
5860,8,76971,197
5861,21,88293,400
5862,18,49172,282
5863,23,50168,356
5864,14,20815,75
5865,23,51537,376
5866,1,92043,362
5867,2,73534,119
5868,20,81733,124
5869,1,49332,85
5870,21,93309,19
5871,3,46895,233
5872,21,76544,267
5873,9,27920,67
5874,21,93927,240
5875,11,48576,32
5876,7,28216,346
5877,15,80522,277
5878,6,5652,369
5879,9,71166,120
5880,9,7802,64
5881,23,21016,29
5882,19,43519,399
5883,17,71183,95
5884,11,74588,86
5885,5,31849,229
5886,9,37344,412
5887,7,57448,14
5888,13,34300,255
5889,8,34762,176
5890,16,34759,406
5891,17,96622,159
5892,1,36829,183
5893,11,13559,75
5894,4,47028,219
5895,8,65703,312
5896,19,52178,65
5897,23,54758,411
5898,13,38583,87
5899,9,18873,413
5900,17,3818,15
5901,13,82227,112
5902,18,87135,30
5903,10,53630,115
5904,23,95107,423
5905,13,57058,45
5906,6,41303,311
5907,20,14832,277
5908,22,23969,317
5909,1,73982,160
5910,13,89094,418
5911,19,33369,67
5912,9,33753,134
5913,21,29102,171
5914,21,52138,5
5915,9,55955,168
5916,3,44774,2
5917,1,76749,187
5918,13,74339,270
5919,9,87725,298
5920,15,14194,417
5921,17,34595,349
5922,13,39234,317
5923,13,46971,401
5924,9,14573,132
5925,4,95447,312
5926,3,10066,50
5927,11,62986,192
5928,6,79652,301
5929,14,28225,380
5930,16,95157,419
5931,8,72217,388
5932,3,41939,190
5933,20,85538,408
5934,15,67348,105
5935,19,24335,404
5936,6,32640,452
5937,10,88649,284
5938,18,74836,125
5939,21,17530,41
5940,23,89306,370
5941,12,22513,135
5942,8,33479,149
5943,13,59078,95
5944,18,44427,211
5945,20,1391,340
5946,9,62870,26
5947,3,7728,12
5948,14,60180,71
5949,18,89832,51
5950,6,20929,311
5951,18,74189,331
5952,11,79178,141
5953,4,49617,242
5954,18,4680,449
5955,23,67982,119
5956,1,42994,248
5957,6,40164,82
5958,1,39058,436
5959,20,98420,111
5960,11,46992,447
5961,19,77076,119
5962,14,33939,429
5963,9,94504,389
5964,9,77584,194
5965,6,16878,30
5966,17,90189,329
5967,13,46974,178
5968,6,60513,66
5969,2,27803,53
5970,4,23315,169
5971,16,54885,170
5972,7,1914,63
5973,15,56809,229
5974,10,97179,380
5975,3,90440,282
5976,9,1117,200
5977,1,78915,222
5978,18,2545,190
5979,13,13182,244
5980,19,32577,287
5981,23,2339,39
5982,20,2806,122
5983,11,88580,250
5984,9,7296,70
5985,21,20969,89
5986,20,91798,248
5987,22,91081,401
5988,3,80859,411
5989,16,98126,439
5990,19,80101,157
5991,23,91235,371
5992,10,49592,301
5993,22,75176,14
5994,11,69298,46
5995,4,12230,251
5996,21,87333,159
5997,23,37735,213
5998,4,80254,354
5999,13,27550,181
6000,4,9962,11
6001,20,15897,300
6002,20,45975,399
6003,12,32378,18
6004,15,66517,335
6005,13,64803,141
6006,12,72275,268
6007,20,22369,364
6008,17,51198,314
6009,15,12999,168
6010,14,66866,371
6011,1,62838,26
6012,11,37620,344
6013,12,25876,192
6014,1,65843,276
6015,12,44653,409
6016,22,74270,449
6017,4,44118,179
6018,1,87208,320
6019,11,56615,105
6020,9,23839,234
6021,18,97868,381
6022,11,64874,220
6023,14,61147,79
6024,7,46462,349
6025,4,30840,251
6026,7,5294,322
6027,9,25498,49
6028,5,86271,184
6029,6,84949,130
6030,5,3107,124
6031,10,62142,440
6032,20,97420,320
6033,6,73754,9
6034,9,3221,234
6035,23,16681,440
6036,3,55124,92
6037,8,69188,105
6038,20,22064,367
6039,19,41253,381
6040,10,47453,274
6041,1,69429,336
6042,5,39884,88
6043,11,67861,243
6044,3,31260,69
6045,18,17263,131
6046,13,53615,27
6047,21,23717,109
6048,21,9333,191
6049,22,24646,89
6050,6,36720,254
6051,18,43216,432
6052,23,49286,345
6053,17,23639,249
6054,4,3711,399
6055,10,10853,82
6056,9,49782,81
6057,7,83587,321
6058,6,84676,121
6059,11,35678,85
6060,7,59510,272
6061,4,46778,219
6062,16,34858,181
6063,12,65008,185
6064,11,9892,45
6065,5,4725,384
6066,5,64178,158
6067,6,62625,335
6068,3,22655,411
6069,2,49162,289
6070,9,88289,318
6071,14,5083,345
6072,8,22055,264
6073,5,45956,392
6074,2,9163,284
6075,9,53169,351
6076,13,57984,294
6077,23,95772,429
6078,12,29887,11
6079,12,29199,218
6080,15,75984,224
6081,9,80337,213
6082,12,16165,311
6083,6,61626,95
6084,23,48230,328
6085,11,58651,144
6086,10,12856,95
6087,4,73782,71
6088,3,70044,63
6089,23,91127,152
6090,14,65658,359
6091,20,70296,223
6092,3,83272,436
6093,9,85145,283
6094,13,80502,109
6095,7,676,55
6096,9,34572,156
6097,17,73636,356
6098,1,57970,199
6099,21,26536,138
6100,14,51845,425
6101,7,89750,144
6102,19,1062,151
6103,19,58931,355
6104,14,35116,224
6105,16,31638,362
6106,11,21161,168
6107,19,3331,406
6108,15,14477,418
6109,18,49301,49
6110,20,51629,241
6111,10,52769,104
6112,18,53701,311
6113,18,55477,356
6114,20,58454,313
6115,21,77933,59
6116,15,30614,361
6117,10,71992,87
6118,12,16778,309
6119,23,50000,353
6120,18,90628,289
6121,1,89155,87
6122,4,91341,273
6123,3,30287,259
6124,12,82263,382
6125,12,17994,95
6126,12,20570,361
6127,23,35669,434
6128,16,64213,283
6129,19,8488,229
6130,1,18598,195
6131,20,83108,391
6132,23,37803,230
6133,14,3352,326
6134,22,76114,245
6135,8,84994,81
6136,14,79275,63
6137,16,55994,409
6138,15,26510,324
6139,8,16593,418
6140,1,37490,429
6141,15,9526,142
6142,12,59305,106
6143,8,20743,14
6144,4,39499,364
6145,5,12890,256
6146,2,16596,365
6147,9,27796,81
6148,12,26692,423
6149,15,2570,51
6150,15,68821,147
6151,22,61339,70
6152,6,56858,47
6153,1,7970,298
6154,4,34667,301
6155,13,61449,338
6156,4,97168,324
6157,16,69535,344
6158,8,75427,425
6159,3,17123,129
6160,5,11068,1
6161,12,84252,187
6162,3,37877,124
6163,19,5990,189
6164,17,30704,307
6165,1,67280,303
6166,11,14967,327
6167,5,50349,437
6168,19,78123,111
6169,13,72220,233
6170,8,97417,448
6171,23,73380,404
6172,19,45483,216
6173,4,186,344
6174,23,12511,377
6175,4,81103,147
6176,13,29851,434
6177,19,70599,260
6178,23,89547,348
6179,8,69374,127
6180,10,1398,182
6181,4,91534,281
6182,11,8977,12
6183,1,61644,232
6184,5,38426,83
6185,3,56019,126
6186,14,26251,344
6187,22,29834,384
6188,11,67444,25
6189,9,14665,359
6190,4,86585,210
6191,21,9741,172
6192,9,79326,436
6193,13,9387,195
6194,4,5526,417
6195,12,51998,242
6196,12,70408,19
6197,16,53316,369
6198,14,88799,160
6199,3,70979,61
6200,17,96683,381
6201,21,65006,380
6202,13,48432,422
6203,22,53232,190
6204,8,3913,55
6205,15,94201,195
6206,4,15856,307
6207,2,56673,155
6208,1,94219,374
6209,23,52324,154
6210,1,31599,357
6211,9,26569,64
6212,16,78747,449
6213,23,6053,299
6214,16,15725,399
6215,2,18293,173
6216,1,75275,176
6217,3,74993,344
6218,15,66324,107
6219,15,73444,181
6220,10,41030,411
6221,12,83892,395
6222,18,81665,413
6223,11,63458,205
6224,9,84394,24
6225,10,87676,277
6226,15,92813,421
6227,6,36096,21
6228,1,93419,379
6229,11,59272,135
6230,16,10695,129
6231,20,75294,66
6232,5,80560,101
6233,21,18569,287
6234,14,71451,198
6235,13,35152,254
6236,14,43102,312
6237,12,54505,274
6238,17,57732,177
6239,13,42984,340
6240,22,40163,272
6241,13,68337,189
6242,21,34375,11
6243,11,15120,323
6244,9,81825,3
6245,19,60017,146
6246,6,29754,175
6247,9,73274,138
6248,20,92421,249
6249,3,85992,245
6250,12,75482,67
6251,10,94175,127
6252,2,85752,262
6253,23,15355,431
6254,16,29949,103
6255,6,12791,439
6256,3,82101,420
6257,3,83734,218
6258,13,67598,167
6259,22,14996,231
6260,1,1389,227
6261,21,78520,286
6262,1,62013,229
6263,14,34947,239
6264,8,41630,25
6265,4,55065,292
6266,4,44769,416
6267,18,60178,162
6268,10,33361,101
6269,3,79333,145
6270,11,73950,313
6271,12,20771,354
6272,9,17262,167
6273,2,23340,219
6274,16,33281,362
6275,21,71452,222
6276,14,49518,385
6277,8,66545,90
6278,2,80392,202
6279,14,24378,330
6280,4,57923,102
6281,6,19539,284
6282,9,42435,225
6283,22,7427,134
6284,23,82549,69
6285,6,15279,3
6286,18,88302,256
6287,6,65205,122
6288,5,87380,185
6289,8,58661,212
6290,11,51810,287
6291,12,58128,94
6292,22,85666,107
6293,19,42736,399
6294,13,41596,114
6295,1,60403,438
6296,12,6325,413
6297,8,98187,224
6298,3,72249,298
6299,5,26761,164
6300,16,15248,183
6301,11,68336,14
6302,22,39914,37
6303,17,13088,104
6304,15,12043,384
6305,1,54712,165
6306,1,76914,412
6307,23,62413,44
6308,7,80833,70
6309,19,57257,334
6310,15,62032,55
6311,18,15556,330
6312,1,3342,16
6313,23,43221,289
6314,18,55833,129
6315,18,80609,395
6316,12,36085,62
6317,3,54586,95
6318,15,51157,171
6319,2,26352,23
6320,9,65522,37
6321,21,78324,294
6322,14,71558,430
6323,2,73460,342
6324,16,27524,311
6325,22,15822,219
6326,13,33864,248
6327,14,73285,220
6328,13,80503,105
6329,16,71638,376
6330,9,65127,261
6331,7,50091,161
6332,5,93055,245
6333,20,53631,39
6334,22,9130,148
6335,16,88346,89
6336,7,78385,248
6337,15,29347,121
6338,7,94144,202
6339,22,27838,356
6340,6,37125,44
6341,19,25890,212
6342,23,83131,53
6343,10,30123,304
6344,17,95388,157
6345,16,36254,409
6346,11,54787,79
6347,23,42446,271
6348,2,85663,271
6349,18,59747,172
6350,12,24318,377
6351,9,50498,318
6352,17,47030,54
6353,1,45898,276
6354,19,59998,127
6355,18,35684,342
6356,21,95538,37
6357,21,65213,147
6358,2,84324,246
6359,16,94980,166
6360,11,20849,370
6361,11,3629,192
6362,11,80669,391
6363,14,9196,146
6364,10,90889,73
6365,9,11942,347
6366,14,21260,86
6367,5,48470,429
6368,1,34091,142
6369,2,66246,41
6370,12,2224,148
6371,20,6739,393
6372,19,59202,345
6373,16,23320,268
6374,20,87987,432
6375,14,39633,277
6376,21,93952,241
6377,5,41435,127
6378,9,76831,185
6379,23,90029,354
6380,11,59795,141
6381,13,90177,429
6382,13,86382,402
6383,18,20757,386
6384,4,47320,451
6385,23,14630,396
6386,13,3061,107
6387,5,47158,421
6388,1,92392,364
6389,4,72206,259
6390,19,91568,52
6391,10,13172,102
6392,14,43783,328
6393,14,97923,37
6394,11,6990,438
6395,19,33496,304
6396,8,43980,274
6397,9,73936,359
6398,23,37994,231
6399,9,83447,263
6400,3,14994,324
6401,7,6317,102
6402,22,8356,130
6403,23,19417,231
6404,7,57523,24
6405,16,17580,437
6406,13,90056,425
6407,2,23711,239
6408,5,56671,297
6409,6,20366,303
6410,20,40491,101
6411,17,54103,363
6412,13,87142,414
6413,2,93054,345
6414,6,35186,25
6415,22,29431,393
6416,21,16007,243
6417,16,59912,5
6418,11,60635,147
6419,10,76260,130
6420,19,8882,240
6421,9,72862,118
6422,4,54838,65
6423,20,60644,335
6424,6,73438,441
6425,2,87811,47
6426,7,61716,65
6427,6,60038,309
6428,5,16331,282
6429,2,54491,128
6430,6,94413,3
6431,12,20017,334
6432,5,3442,348
6433,1,92144,375
6434,21,75035,30
6435,5,53479,39
6436,14,81822,300
6437,13,66965,171
6438,12,61994,362
6439,12,29741,15
6440,11,23334,423
6441,12,78109,321
6442,23,89247,125
6443,19,72027,62
6444,7,31716,158
6445,3,37465,142
6446,21,24790,140
6447,13,49488,436
6448,9,62738,12
6449,13,76318,45
6450,21,17489,62
6451,16,82828,269
6452,21,13301,212
6453,13,60494,102
6454,13,74565,24
6455,17,40892,207
6456,3,50239,37
6457,3,46471,247
6458,17,44739,243
6459,5,68471,430
6460,9,54624,372
6461,8,30018,117
6462,20,7381,409
6463,3,2180,169
6464,23,24713,301
6465,9,20474,219
6466,12,50662,15
6467,13,93757,40
6468,4,18019,315
6469,2,80466,439
6470,8,46369,94
6471,9,47802,72
6472,4,96678,96
6473,23,30895,133
6474,23,52926,159
6475,7,29532,372
6476,10,82375,445
6477,9,81570,4
6478,13,28929,177
6479,4,35973,299
6480,5,63022,359
6481,18,12228,82
6482,20,96060,297
6483,15,38772,238
6484,5,37002,67
6485,14,11585,187
6486,14,6717,122
6487,16,41708,246
6488,11,17579,351
6489,4,34144,276
6490,2,3241,3
6491,12,35351,54
6492,19,22227,381
6493,8,92282,384
6494,3,73877,96
6495,3,92076,306
6496,16,70729,364
6497,20,87067,408
6498,19,47315,214
6499,22,11242,392
6500,14,85562,127
6501,9,29792,101
6502,9,31469,121
6503,8,81031,26
6504,6,29950,404
6505,12,68447,442
6506,12,84909,174
6507,22,81165,80
6508,13,7568,395
6509,7,45034,104
6510,8,57276,214
6511,18,67428,33
6512,13,17543,70
6513,13,8766,396
6514,23,5450,72
6515,15,42396,290
6516,12,32717,273
6517,5,67368,172
6518,22,63937,102
6519,9,13128,115
6520,18,13758,98
6521,19,8955,222
6522,2,76179,141
6523,1,82635,40
6524,23,77226,436
6525,19,11018,40
6526,13,25575,143
6527,20,4396,164
6528,21,55778,37
6529,21,59610,306
6530,15,57562,9
6531,13,94067,38
6532,13,34256,243
6533,15,17688,238
6534,14,49171,173
6535,20,33230,258
6536,10,79519,413
6537,12,15029,271
6538,10,8823,286
6539,16,67314,78
6540,2,25436,13
6541,16,24311,42
6542,3,34140,303
6543,4,71305,248
6544,20,75627,63
6545,7,34572,422
6546,23,17809,436
6547,6,13461,438
6548,8,86833,313
6549,12,31482,258
6550,15,59359,34
6551,11,3361,192
6552,22,23130,306
6553,10,34188,100
6554,5,96243,295
6555,18,76608,358
6556,7,52373,413
6557,9,47593,82
6558,8,3806,42
6559,11,18932,364
6560,22,42873,299
6561,16,80514,11
6562,1,25388,43
6563,16,46717,90
6564,15,86231,96
6565,19,61969,177
6566,5,33173,242
6567,21,98615,285
6568,23,58355,223
6569,4,70979,266
6570,6,61636,329
6571,23,17689,2
6572,19,58545,339
6573,6,95382,25
6574,8,86451,102
6575,2,88207,56
6576,16,73574,371
6577,21,4875,346
6578,4,7008,429
6579,17,42654,15
6580,19,91969,57
6581,8,12114,158
6582,12,16322,303
6583,10,24297,232
6584,7,252,272
6585,5,54202,270
6586,14,70937,184
6587,3,68,144
6588,10,20204,396
6589,19,71322,268
6590,14,79617,298
6591,2,31926,332
6592,5,11223,229
6593,22,88651,374
6594,18,24442,231
6595,10,43681,3
6596,15,97682,451
6597,11,86182,213
6598,13,83833,152
6599,2,13659,339
6600,3,1400,180
6601,2,17953,152
6602,6,53866,215
6603,5,15855,47
6604,7,68605,381
6605,16,41670,33
6606,15,43576,305
6607,17,26508,282
6608,3,46496,450
6609,3,8037,239
6610,2,3034,439
6611,9,47499,68
6612,5,40586,105
6613,15,59912,28
6614,15,25722,308
6615,15,30759,142
6616,5,64193,160
6617,15,1092,264
6618,9,46466,271
6619,11,32030,279
6620,5,89791,445
6621,2,33105,98
6622,12,78411,341
6623,5,85792,408
6624,14,90122,421
6625,4,29711,450
6626,18,6466,225
6627,21,68654,417
6628,12,70940,247
6629,21,42771,99
6630,10,89284,57
6631,6,86151,159
6632,9,19801,194
6633,3,92109,91
6634,14,41254,288
6635,17,74016,357
6636,2,57008,395
6637,7,467,256
6638,4,54451,303
6639,15,57341,239
6640,14,10627,417
6641,21,44430,354
6642,1,52332,147
6643,8,12168,157
6644,17,68288,282
6645,5,32118,231
6646,20,90100,227
6647,13,50071,202
6648,7,62930,66
6649,3,92443,89
6650,6,78248,296
6651,1,96591,188
6652,3,39717,395
6653,2,51804,326
6654,21,22628,346
6655,1,67054,82
6656,14,38302,263
6657,2,66834,260
6658,15,24493,79
6659,3,38895,384
6660,21,35204,260
6661,18,73681,341
6662,5,54327,36
6663,5,3726,351
6664,16,17512,183
6665,20,15642,281
6666,23,27699,327
6667,3,47236,14
6668,1,18658,192
6669,22,50465,404
6670,14,72511,200
6671,21,63726,356
6672,12,45401,414
6673,18,87885,32
6674,21,21404,314
6675,7,45361,92
6676,2,79533,404
6677,5,66244,185
6678,11,17504,127
6679,9,58004,190
6680,8,38370,223
6681,6,55154,23
6682,14,5725,352
6683,10,77257,158
6684,16,63282,256
6685,10,91453,322
6686,4,46435,216
6687,8,66756,320
6688,5,69481,198
6689,14,72960,206
6690,3,35715,95
6691,23,88933,136
6692,16,74734,178
6693,2,15557,371
6694,17,22137,431
6695,19,35705,77
6696,17,88863,319
6697,19,48606,248
6698,15,93415,426
6699,21,52646,2
6700,5,4420,357
6701,18,42864,213
6702,12,31414,10
6703,9,12465,115
6704,12,19933,342
6705,8,14523,393
6706,13,51191,226
6707,8,50592,363
6708,4,30401,12
6709,14,76027,255
6710,22,86281,130
6711,10,70817,79
6712,15,49330,133
6713,7,65248,342
6714,18,525,161
6715,15,78810,238
6716,4,67957,441
6717,19,75829,331
6718,12,39203,96
6719,7,24819,314
6720,17,67967,65
6721,16,59702,7
6722,21,76515,269
6723,11,44458,439
6724,19,14750,309
6725,15,82337,64
6726,6,87751,179
6727,11,29844,44
6728,1,65748,53
6729,2,84458,238
6730,14,55257,225
6731,7,30927,157
6732,13,71589,211
6733,13,63617,126
6734,4,53584,286
6735,14,94266,10
6736,17,23741,13
6737,5,92019,237
6738,21,57324,268
6739,9,48760,316
6740,21,40263,96
6741,19,94603,306
6742,4,36356,308
6743,15,92214,396
6744,16,85438,77
6745,17,63658,17
6746,8,39604,3
6747,10,9486,288
6748,7,15033,210
6749,3,42087,194
6750,16,66508,88
6751,21,13035,441
6752,7,9403,153
6753,8,68596,113
6754,4,83439,389
6755,13,43478,350
6756,20,65109,397
6757,2,85716,24
6758,14,96474,258
6759,21,36355,278
6760,3,25531,214
6761,3,21347,182
6762,7,83603,310
6763,3,44702,227
6764,23,20770,30
6765,15,55354,426
6766,20,97988,321
6767,2,84472,8
6768,3,11665,57
6769,5,5018,151
6770,22,55069,225
6771,23,74697,205
6772,21,18505,63
6773,4,89203,232
6774,10,83315,218
6775,21,72123,211
6776,12,23346,151
6777,6,83060,325
6778,18,57779,362
6779,2,49852,293
6780,7,42734,62
6781,19,78266,343
6782,4,14812,286
6783,22,23661,311
6784,10,17951,151
6785,17,42223,237
6786,1,21524,5
6787,6,2993,98
6788,9,78938,189
6789,14,10107,388
6790,17,29158,66
6791,15,36784,442
6792,15,94304,431
6793,1,20970,442
6794,6,23229,102
6795,18,18916,366
6796,13,11000,449
6797,2,90414,82
6798,16,71445,367
6799,1,30084,103
6800,20,64430,148
6801,6,53891,447
6802,7,96581,232
6803,2,10015,59
6804,4,85777,422
6805,17,90570,336
6806,1,93289,378
6807,3,18960,373
6808,21,84041,347
6809,7,11316,179
6810,2,20133,199
6811,14,80809,72
6812,7,27938,114
6813,12,46623,418
6814,14,92381,217
6815,7,46025,324
6816,22,6536,349
6817,8,59942,451
6818,16,26751,76
6819,7,77307,246
6820,15,33830,422
6821,15,94996,223
6822,16,5535,272
6823,12,1559,121
6824,11,74620,86
6825,7,18286,235
6826,8,79152,226
6827,20,96295,73
6828,22,65974,131
6829,15,64399,304
6830,9,61124,215
6831,10,31692,70
6832,14,11615,411
6833,18,27695,260
6834,5,84182,145
6835,2,87602,67
6836,13,80444,111
6837,2,4797,228
6838,18,36644,342
6839,17,26141,268
6840,16,47693,311
6841,22,2565,85
6842,8,17712,204
6843,3,67622,11
6844,13,88733,189
6845,4,47108,446
6846,8,8847,328
6847,3,47682,14
6848,11,27348,225
6849,22,75964,230
6850,20,12381,18
6851,5,49817,450
6852,10,63663,7
6853,9,92898,122
6854,10,95014,134
6855,6,68194,378
6856,13,48357,176
6857,18,95023,112
6858,15,34154,426
6859,20,67492,187
6860,9,11418,110
6861,4,95753,306
6862,5,51745,242
6863,7,19642,43
6864,21,48952,417
6865,15,87200,130
6866,1,69194,114
6867,13,243,307
6868,7,61201,273
6869,13,4779,151
6870,18,64340,214
6871,20,1739,121
6872,13,23299,110
6873,23,611,261
6874,14,29614,387
6875,17,31266,337
6876,7,77284,19
6877,14,36672,262
6878,23,11585,384
6879,8,27513,92
6880,23,9439,360
6881,6,31471,212
6882,9,68948,300
6883,23,88770,353
6884,19,52019,286
6885,5,11307,217
6886,1,66788,64
6887,5,17477,290
6888,8,31441,126
6889,22,15989,219
6890,12,39246,343
6891,18,84181,452
6892,11,69402,255
6893,22,67911,155
6894,9,14723,158
6895,12,50700,6
6896,17,49580,295
6897,2,96829,161
6898,6,18671,46
6899,22,1533,60
6900,4,76674,333
6901,18,8604,21
6902,19,85241,194
6903,22,22570,75
6904,4,11625,17
6905,23,10642,350
6906,15,26518,340
6907,11,63052,198
6908,19,63284,187
6909,17,63749,249
6910,23,89669,360
6911,23,11685,367
6912,19,83438,180
6913,7,6642,334
6914,21,58053,280
6915,4,78707,350
6916,18,26806,6
6917,5,61734,341
6918,12,66382,209
6919,16,37645,200
6920,14,20413,67
6921,19,51717,276
6922,5,67562,182
6923,9,45212,54
6924,1,64292,260
6925,1,78918,215
6926,9,31097,319
6927,15,54148,408
6928,15,84648,103
6929,2,77674,382
6930,23,80445,43
6931,5,79214,310
6932,8,18001,216
6933,1,10052,325
6934,5,49598,212
6935,5,835,340
6936,10,44990,19
6937,11,46378,226
6938,19,77146,337
6939,19,41378,389
6940,14,83548,329
6941,14,3737,318
6942,10,52952,103
6943,15,66452,329
6944,23,25080,312
6945,12,27562,428
6946,22,743,272
6947,5,62760,373
6948,1,9858,327
6949,5,34776,260
6950,17,23894,1
6951,13,86605,407
6952,14,30448,404
6953,14,79785,299
6954,9,79880,446
6955,8,24957,57
6956,14,39802,292
6957,11,40029,140
6958,21,57037,268
6959,4,31466,255
6960,15,78305,31
6961,23,71130,385
6962,20,77164,95
6963,17,84370,258
6964,18,82063,207
6965,18,10455,50
6966,16,92444,152
6967,19,73387,307
6968,3,55803,122
6969,17,57219,392
6970,18,33717,332
6971,8,79187,233
6972,10,83348,5
6973,16,25005,273
6974,2,52857,323
6975,23,16676,201
6976,9,97525,174
6977,14,1111,305
6978,9,20133,194
6979,13,36731,284
6980,2,78176,395
6981,5,67096,398
6982,15,44291,81
6983,10,49872,296
6984,8,53780,382
6985,10,92600,89
6986,15,48767,358
6987,18,36975,369
6988,16,28931,332
6989,20,24642,156
6990,14,59793,49
6991,22,4961,331
6992,13,88101,411
6993,15,45681,83
6994,5,61832,358
6995,15,12419,397
6996,18,25333,223
6997,17,67342,298
6998,21,83149,123
6999,5,14626,263
7000,20,33878,277
7001,4,26116,417
7002,2,6957,251
7003,7,51399,388
7004,11,1059,381
7005,10,43466,220
7006,3,3257,402
7007,21,5443,132
7008,12,26929,429
7009,9,63205,245
7010,22,26192,336
7011,1,38692,439
7012,2,19896,399
7013,9,20307,436
7014,2,52050,312
7015,10,11209,85
7016,8,26840,304
7017,10,27292,252
7018,9,30591,329
7019,8,88222,118
7020,4,60447,144
7021,22,55469,235
7022,3,44456,428
7023,6,31162,419
7024,3,96185,344
7025,19,28757,1
7026,18,89846,275
7027,18,37668,374
7028,12,61932,367
7029,11,40438,379
7030,6,90103,430
7031,16,30183,328
7032,16,16722,182
7033,5,5508,384
7034,17,2854,8
7035,21,52060,430
7036,4,60139,148
7037,8,91651,146
7038,22,48814,367
7039,22,10315,162
7040,7,89344,139
7041,17,43324,227
7042,6,10047,393
7043,7,64486,87
7044,21,97210,272
7045,14,21102,62
7046,20,83824,385
7047,5,67794,427
7048,13,92391,223
7049,19,50624,274
7050,7,84338,93
7051,8,96800,424
7052,8,36752,422
7053,14,93686,5
7054,2,52938,119
7055,21,77168,42
7056,1,80419,442
7057,20,74555,285
7058,5,53973,44
7059,15,71062,381
7060,15,52379,398
7061,9,64349,29
7062,10,42270,218
7063,1,85250,50
7064,4,71861,268
7065,6,94768,8
7066,8,21971,258
7067,21,14389,15
7068,16,17454,429
7069,5,98749,334
7070,7,49830,390
7071,1,33948,159
7072,11,77238,338
7073,10,20276,167
7074,1,97638,432
7075,10,17123,370
7076,16,45423,295
7077,20,78730,341
7078,8,32711,147
7079,12,75084,282
7080,23,43692,68
